date,anomaly_degC
0005-01-01,0.08
0005-02-01,0.08
0005-03-01,0.08
0005-04-01,0.08
0005-05-01,0.08
0005-06-01,0.08
0005-07-01,0.08
0005-08-01,0.08
0005-09-01,0.08
0005-10-01,0.08
0005-11-01,0.08
0005-12-01,0.08
0006-01-01,0.09
0006-02-01,0.09
0006-03-01,0.09
0006-04-01,0.09
0006-05-01,0.09
0006-06-01,0.09
0006-07-01,0.09
0006-08-01,0.09
0006-09-01,0.09
0006-10-01,0.09
0006-11-01,0.09
0006-12-01,0.09
0007-01-01,0.09
0007-02-01,0.09
0007-03-01,0.09
0007-04-01,0.09
0007-05-01,0.09
0007-06-01,0.09
0007-07-01,0.09
0007-08-01,0.09
0007-09-01,0.09
0007-10-01,0.09
0007-11-01,0.09
0007-12-01,0.09
0008-01-01,0.1
0008-02-01,0.1
0008-03-01,0.1
0008-04-01,0.1
0008-05-01,0.1
0008-06-01,0.1
0008-07-01,0.1
0008-08-01,0.1
0008-09-01,0.1
0008-10-01,0.1
0008-11-01,0.1
0008-12-01,0.1
0009-01-01,0.1
0009-02-01,0.1
0009-03-01,0.1
0009-04-01,0.1
0009-05-01,0.1
0009-06-01,0.1
0009-07-01,0.1
0009-08-01,0.1
0009-09-01,0.1
0009-10-01,0.1
0009-11-01,0.1
0009-12-01,0.1
0010-01-01,0.1
0010-02-01,0.1
0010-03-01,0.1
0010-04-01,0.1
0010-05-01,0.1
0010-06-01,0.1
0010-07-01,0.1
0010-08-01,0.1
0010-09-01,0.1
0010-10-01,0.1
0010-11-01,0.1
0010-12-01,0.1
0011-01-01,0.1
0011-02-01,0.1
0011-03-01,0.1
0011-04-01,0.1
0011-05-01,0.1
0011-06-01,0.1
0011-07-01,0.1
0011-08-01,0.1
0011-09-01,0.1
0011-10-01,0.1
0011-11-01,0.1
0011-12-01,0.1
0012-01-01,0.1
0012-02-01,0.1
0012-03-01,0.1
0012-04-01,0.1
0012-05-01,0.1
0012-06-01,0.1
0012-07-01,0.1
0012-08-01,0.1
0012-09-01,0.1
0012-10-01,0.1
0012-11-01,0.1
0012-12-01,0.1
0013-01-01,0.1
0013-02-01,0.1
0013-03-01,0.1
0013-04-01,0.1
0013-05-01,0.1
0013-06-01,0.1
0013-07-01,0.1
0013-08-01,0.1
0013-09-01,0.1
0013-10-01,0.1
0013-11-01,0.1
0013-12-01,0.1
0014-01-01,0.1
0014-02-01,0.1
0014-03-01,0.1
0014-04-01,0.1
0014-05-01,0.1
0014-06-01,0.1
0014-07-01,0.1
0014-08-01,0.1
0014-09-01,0.1
0014-10-01,0.1
0014-11-01,0.1
0014-12-01,0.1
0015-01-01,0.1
0015-02-01,0.1
0015-03-01,0.1
0015-04-01,0.1
0015-05-01,0.1
0015-06-01,0.1
0015-07-01,0.1
0015-08-01,0.1
0015-09-01,0.1
0015-10-01,0.1
0015-11-01,0.1
0015-12-01,0.1
0016-01-01,0.1
0016-02-01,0.1
0016-03-01,0.1
0016-04-01,0.1
0016-05-01,0.1
0016-06-01,0.1
0016-07-01,0.1
0016-08-01,0.1
0016-09-01,0.1
0016-10-01,0.1
0016-11-01,0.1
0016-12-01,0.1
0017-01-01,0.1
0017-02-01,0.1
0017-03-01,0.1
0017-04-01,0.1
0017-05-01,0.1
0017-06-01,0.1
0017-07-01,0.1
0017-08-01,0.1
0017-09-01,0.1
0017-10-01,0.1
0017-11-01,0.1
0017-12-01,0.1
0018-01-01,0.1
0018-02-01,0.1
0018-03-01,0.1
0018-04-01,0.1
0018-05-01,0.1
0018-06-01,0.1
0018-07-01,0.1
0018-08-01,0.1
0018-09-01,0.1
0018-10-01,0.1
0018-11-01,0.1
0018-12-01,0.1
0019-01-01,0.1
0019-02-01,0.1
0019-03-01,0.1
0019-04-01,0.1
0019-05-01,0.1
0019-06-01,0.1
0019-07-01,0.1
0019-08-01,0.1
0019-09-01,0.1
0019-10-01,0.1
0019-11-01,0.1
0019-12-01,0.1
0020-01-01,0.1
0020-02-01,0.1
0020-03-01,0.1
0020-04-01,0.1
0020-05-01,0.1
0020-06-01,0.1
0020-07-01,0.1
0020-08-01,0.1
0020-09-01,0.1
0020-10-01,0.1
0020-11-01,0.1
0020-12-01,0.1
0021-01-01,0.11
0021-02-01,0.11
0021-03-01,0.11
0021-04-01,0.11
0021-05-01,0.11
0021-06-01,0.11
0021-07-01,0.11
0021-08-01,0.11
0021-09-01,0.11
0021-10-01,0.11
0021-11-01,0.11
0021-12-01,0.11
0022-01-01,0.11
0022-02-01,0.11
0022-03-01,0.11
0022-04-01,0.11
0022-05-01,0.11
0022-06-01,0.11
0022-07-01,0.11
0022-08-01,0.11
0022-09-01,0.11
0022-10-01,0.11
0022-11-01,0.11
0022-12-01,0.11
0023-01-01,0.12
0023-02-01,0.12
0023-03-01,0.12
0023-04-01,0.12
0023-05-01,0.12
0023-06-01,0.12
0023-07-01,0.12
0023-08-01,0.12
0023-09-01,0.12
0023-10-01,0.12
0023-11-01,0.12
0023-12-01,0.12
0024-01-01,0.13
0024-02-01,0.13
0024-03-01,0.13
0024-04-01,0.13
0024-05-01,0.13
0024-06-01,0.13
0024-07-01,0.13
0024-08-01,0.13
0024-09-01,0.13
0024-10-01,0.13
0024-11-01,0.13
0024-12-01,0.13
0025-01-01,0.14
0025-02-01,0.14
0025-03-01,0.14
0025-04-01,0.14
0025-05-01,0.14
0025-06-01,0.14
0025-07-01,0.14
0025-08-01,0.14
0025-09-01,0.14
0025-10-01,0.14
0025-11-01,0.14
0025-12-01,0.14
0026-01-01,0.14
0026-02-01,0.14
0026-03-01,0.14
0026-04-01,0.14
0026-05-01,0.14
0026-06-01,0.14
0026-07-01,0.14
0026-08-01,0.14
0026-09-01,0.14
0026-10-01,0.14
0026-11-01,0.14
0026-12-01,0.14
0027-01-01,0.15
0027-02-01,0.15
0027-03-01,0.15
0027-04-01,0.15
0027-05-01,0.15
0027-06-01,0.15
0027-07-01,0.15
0027-08-01,0.15
0027-09-01,0.15
0027-10-01,0.15
0027-11-01,0.15
0027-12-01,0.15
0028-01-01,0.15
0028-02-01,0.15
0028-03-01,0.15
0028-04-01,0.15
0028-05-01,0.15
0028-06-01,0.15
0028-07-01,0.15
0028-08-01,0.15
0028-09-01,0.15
0028-10-01,0.15
0028-11-01,0.15
0028-12-01,0.15
0029-01-01,0.16
0029-02-01,0.16
0029-03-01,0.16
0029-04-01,0.16
0029-05-01,0.16
0029-06-01,0.16
0029-07-01,0.16
0029-08-01,0.16
0029-09-01,0.16
0029-10-01,0.16
0029-11-01,0.16
0029-12-01,0.16
0030-01-01,0.16
0030-02-01,0.16
0030-03-01,0.16
0030-04-01,0.16
0030-05-01,0.16
0030-06-01,0.16
0030-07-01,0.16
0030-08-01,0.16
0030-09-01,0.16
0030-10-01,0.16
0030-11-01,0.16
0030-12-01,0.16
0031-01-01,0.17
0031-02-01,0.17
0031-03-01,0.17
0031-04-01,0.17
0031-05-01,0.17
0031-06-01,0.17
0031-07-01,0.17
0031-08-01,0.17
0031-09-01,0.17
0031-10-01,0.17
0031-11-01,0.17
0031-12-01,0.17
0032-01-01,0.17
0032-02-01,0.17
0032-03-01,0.17
0032-04-01,0.17
0032-05-01,0.17
0032-06-01,0.17
0032-07-01,0.17
0032-08-01,0.17
0032-09-01,0.17
0032-10-01,0.17
0032-11-01,0.17
0032-12-01,0.17
0033-01-01,0.18
0033-02-01,0.18
0033-03-01,0.18
0033-04-01,0.18
0033-05-01,0.18
0033-06-01,0.18
0033-07-01,0.18
0033-08-01,0.18
0033-09-01,0.18
0033-10-01,0.18
0033-11-01,0.18
0033-12-01,0.18
0034-01-01,0.19
0034-02-01,0.19
0034-03-01,0.19
0034-04-01,0.19
0034-05-01,0.19
0034-06-01,0.19
0034-07-01,0.19
0034-08-01,0.19
0034-09-01,0.19
0034-10-01,0.19
0034-11-01,0.19
0034-12-01,0.19
0035-01-01,0.2
0035-02-01,0.2
0035-03-01,0.2
0035-04-01,0.2
0035-05-01,0.2
0035-06-01,0.2
0035-07-01,0.2
0035-08-01,0.2
0035-09-01,0.2
0035-10-01,0.2
0035-11-01,0.2
0035-12-01,0.2
0036-01-01,0.2
0036-02-01,0.2
0036-03-01,0.2
0036-04-01,0.2
0036-05-01,0.2
0036-06-01,0.2
0036-07-01,0.2
0036-08-01,0.2
0036-09-01,0.2
0036-10-01,0.2
0036-11-01,0.2
0036-12-01,0.2
0037-01-01,0.2
0037-02-01,0.2
0037-03-01,0.2
0037-04-01,0.2
0037-05-01,0.2
0037-06-01,0.2
0037-07-01,0.2
0037-08-01,0.2
0037-09-01,0.2
0037-10-01,0.2
0037-11-01,0.2
0037-12-01,0.2
0038-01-01,0.2
0038-02-01,0.2
0038-03-01,0.2
0038-04-01,0.2
0038-05-01,0.2
0038-06-01,0.2
0038-07-01,0.2
0038-08-01,0.2
0038-09-01,0.2
0038-10-01,0.2
0038-11-01,0.2
0038-12-01,0.2
0039-01-01,0.2
0039-02-01,0.2
0039-03-01,0.2
0039-04-01,0.2
0039-05-01,0.2
0039-06-01,0.2
0039-07-01,0.2
0039-08-01,0.2
0039-09-01,0.2
0039-10-01,0.2
0039-11-01,0.2
0039-12-01,0.2
0040-01-01,0.2
0040-02-01,0.2
0040-03-01,0.2
0040-04-01,0.2
0040-05-01,0.2
0040-06-01,0.2
0040-07-01,0.2
0040-08-01,0.2
0040-09-01,0.2
0040-10-01,0.2
0040-11-01,0.2
0040-12-01,0.2
0041-01-01,0.19
0041-02-01,0.19
0041-03-01,0.19
0041-04-01,0.19
0041-05-01,0.19
0041-06-01,0.19
0041-07-01,0.19
0041-08-01,0.19
0041-09-01,0.19
0041-10-01,0.19
0041-11-01,0.19
0041-12-01,0.19
0042-01-01,0.19
0042-02-01,0.19
0042-03-01,0.19
0042-04-01,0.19
0042-05-01,0.19
0042-06-01,0.19
0042-07-01,0.19
0042-08-01,0.19
0042-09-01,0.19
0042-10-01,0.19
0042-11-01,0.19
0042-12-01,0.19
0043-01-01,0.18
0043-02-01,0.18
0043-03-01,0.18
0043-04-01,0.18
0043-05-01,0.18
0043-06-01,0.18
0043-07-01,0.18
0043-08-01,0.18
0043-09-01,0.18
0043-10-01,0.18
0043-11-01,0.18
0043-12-01,0.18
0044-01-01,0.16
0044-02-01,0.16
0044-03-01,0.16
0044-04-01,0.16
0044-05-01,0.16
0044-06-01,0.16
0044-07-01,0.16
0044-08-01,0.16
0044-09-01,0.16
0044-10-01,0.16
0044-11-01,0.16
0044-12-01,0.16
0045-01-01,0.15
0045-02-01,0.15
0045-03-01,0.15
0045-04-01,0.15
0045-05-01,0.15
0045-06-01,0.15
0045-07-01,0.15
0045-08-01,0.15
0045-09-01,0.15
0045-10-01,0.15
0045-11-01,0.15
0045-12-01,0.15
0046-01-01,0.14
0046-02-01,0.14
0046-03-01,0.14
0046-04-01,0.14
0046-05-01,0.14
0046-06-01,0.14
0046-07-01,0.14
0046-08-01,0.14
0046-09-01,0.14
0046-10-01,0.14
0046-11-01,0.14
0046-12-01,0.14
0047-01-01,0.13
0047-02-01,0.13
0047-03-01,0.13
0047-04-01,0.13
0047-05-01,0.13
0047-06-01,0.13
0047-07-01,0.13
0047-08-01,0.13
0047-09-01,0.13
0047-10-01,0.13
0047-11-01,0.13
0047-12-01,0.13
0048-01-01,0.12
0048-02-01,0.12
0048-03-01,0.12
0048-04-01,0.12
0048-05-01,0.12
0048-06-01,0.12
0048-07-01,0.12
0048-08-01,0.12
0048-09-01,0.12
0048-10-01,0.12
0048-11-01,0.12
0048-12-01,0.12
0049-01-01,0.11
0049-02-01,0.11
0049-03-01,0.11
0049-04-01,0.11
0049-05-01,0.11
0049-06-01,0.11
0049-07-01,0.11
0049-08-01,0.11
0049-09-01,0.11
0049-10-01,0.11
0049-11-01,0.11
0049-12-01,0.11
0050-01-01,0.11
0050-02-01,0.11
0050-03-01,0.11
0050-04-01,0.11
0050-05-01,0.11
0050-06-01,0.11
0050-07-01,0.11
0050-08-01,0.11
0050-09-01,0.11
0050-10-01,0.11
0050-11-01,0.11
0050-12-01,0.11
0051-01-01,0.12
0051-02-01,0.12
0051-03-01,0.12
0051-04-01,0.12
0051-05-01,0.12
0051-06-01,0.12
0051-07-01,0.12
0051-08-01,0.12
0051-09-01,0.12
0051-10-01,0.12
0051-11-01,0.12
0051-12-01,0.12
0052-01-01,0.13
0052-02-01,0.13
0052-03-01,0.13
0052-04-01,0.13
0052-05-01,0.13
0052-06-01,0.13
0052-07-01,0.13
0052-08-01,0.13
0052-09-01,0.13
0052-10-01,0.13
0052-11-01,0.13
0052-12-01,0.13
0053-01-01,0.13
0053-02-01,0.13
0053-03-01,0.13
0053-04-01,0.13
0053-05-01,0.13
0053-06-01,0.13
0053-07-01,0.13
0053-08-01,0.13
0053-09-01,0.13
0053-10-01,0.13
0053-11-01,0.13
0053-12-01,0.13
0054-01-01,0.14
0054-02-01,0.14
0054-03-01,0.14
0054-04-01,0.14
0054-05-01,0.14
0054-06-01,0.14
0054-07-01,0.14
0054-08-01,0.14
0054-09-01,0.14
0054-10-01,0.14
0054-11-01,0.14
0054-12-01,0.14
0055-01-01,0.14
0055-02-01,0.14
0055-03-01,0.14
0055-04-01,0.14
0055-05-01,0.14
0055-06-01,0.14
0055-07-01,0.14
0055-08-01,0.14
0055-09-01,0.14
0055-10-01,0.14
0055-11-01,0.14
0055-12-01,0.14
0056-01-01,0.15
0056-02-01,0.15
0056-03-01,0.15
0056-04-01,0.15
0056-05-01,0.15
0056-06-01,0.15
0056-07-01,0.15
0056-08-01,0.15
0056-09-01,0.15
0056-10-01,0.15
0056-11-01,0.15
0056-12-01,0.15
0057-01-01,0.15
0057-02-01,0.15
0057-03-01,0.15
0057-04-01,0.15
0057-05-01,0.15
0057-06-01,0.15
0057-07-01,0.15
0057-08-01,0.15
0057-09-01,0.15
0057-10-01,0.15
0057-11-01,0.15
0057-12-01,0.15
0058-01-01,0.15
0058-02-01,0.15
0058-03-01,0.15
0058-04-01,0.15
0058-05-01,0.15
0058-06-01,0.15
0058-07-01,0.15
0058-08-01,0.15
0058-09-01,0.15
0058-10-01,0.15
0058-11-01,0.15
0058-12-01,0.15
0059-01-01,0.16
0059-02-01,0.16
0059-03-01,0.16
0059-04-01,0.16
0059-05-01,0.16
0059-06-01,0.16
0059-07-01,0.16
0059-08-01,0.16
0059-09-01,0.16
0059-10-01,0.16
0059-11-01,0.16
0059-12-01,0.16
0060-01-01,0.16
0060-02-01,0.16
0060-03-01,0.16
0060-04-01,0.16
0060-05-01,0.16
0060-06-01,0.16
0060-07-01,0.16
0060-08-01,0.16
0060-09-01,0.16
0060-10-01,0.16
0060-11-01,0.16
0060-12-01,0.16
0061-01-01,0.17
0061-02-01,0.17
0061-03-01,0.17
0061-04-01,0.17
0061-05-01,0.17
0061-06-01,0.17
0061-07-01,0.17
0061-08-01,0.17
0061-09-01,0.17
0061-10-01,0.17
0061-11-01,0.17
0061-12-01,0.17
0062-01-01,0.18
0062-02-01,0.18
0062-03-01,0.18
0062-04-01,0.18
0062-05-01,0.18
0062-06-01,0.18
0062-07-01,0.18
0062-08-01,0.18
0062-09-01,0.18
0062-10-01,0.18
0062-11-01,0.18
0062-12-01,0.18
0063-01-01,0.18
0063-02-01,0.18
0063-03-01,0.18
0063-04-01,0.18
0063-05-01,0.18
0063-06-01,0.18
0063-07-01,0.18
0063-08-01,0.18
0063-09-01,0.18
0063-10-01,0.18
0063-11-01,0.18
0063-12-01,0.18
0064-01-01,0.19
0064-02-01,0.19
0064-03-01,0.19
0064-04-01,0.19
0064-05-01,0.19
0064-06-01,0.19
0064-07-01,0.19
0064-08-01,0.19
0064-09-01,0.19
0064-10-01,0.19
0064-11-01,0.19
0064-12-01,0.19
0065-01-01,0.2
0065-02-01,0.2
0065-03-01,0.2
0065-04-01,0.2
0065-05-01,0.2
0065-06-01,0.2
0065-07-01,0.2
0065-08-01,0.2
0065-09-01,0.2
0065-10-01,0.2
0065-11-01,0.2
0065-12-01,0.2
0066-01-01,0.2
0066-02-01,0.2
0066-03-01,0.2
0066-04-01,0.2
0066-05-01,0.2
0066-06-01,0.2
0066-07-01,0.2
0066-08-01,0.2
0066-09-01,0.2
0066-10-01,0.2
0066-11-01,0.2
0066-12-01,0.2
0067-01-01,0.21
0067-02-01,0.21
0067-03-01,0.21
0067-04-01,0.21
0067-05-01,0.21
0067-06-01,0.21
0067-07-01,0.21
0067-08-01,0.21
0067-09-01,0.21
0067-10-01,0.21
0067-11-01,0.21
0067-12-01,0.21
0068-01-01,0.21
0068-02-01,0.21
0068-03-01,0.21
0068-04-01,0.21
0068-05-01,0.21
0068-06-01,0.21
0068-07-01,0.21
0068-08-01,0.21
0068-09-01,0.21
0068-10-01,0.21
0068-11-01,0.21
0068-12-01,0.21
0069-01-01,0.21
0069-02-01,0.21
0069-03-01,0.21
0069-04-01,0.21
0069-05-01,0.21
0069-06-01,0.21
0069-07-01,0.21
0069-08-01,0.21
0069-09-01,0.21
0069-10-01,0.21
0069-11-01,0.21
0069-12-01,0.21
0070-01-01,0.21
0070-02-01,0.21
0070-03-01,0.21
0070-04-01,0.21
0070-05-01,0.21
0070-06-01,0.21
0070-07-01,0.21
0070-08-01,0.21
0070-09-01,0.21
0070-10-01,0.21
0070-11-01,0.21
0070-12-01,0.21
0071-01-01,0.21
0071-02-01,0.21
0071-03-01,0.21
0071-04-01,0.21
0071-05-01,0.21
0071-06-01,0.21
0071-07-01,0.21
0071-08-01,0.21
0071-09-01,0.21
0071-10-01,0.21
0071-11-01,0.21
0071-12-01,0.21
0072-01-01,0.21
0072-02-01,0.21
0072-03-01,0.21
0072-04-01,0.21
0072-05-01,0.21
0072-06-01,0.21
0072-07-01,0.21
0072-08-01,0.21
0072-09-01,0.21
0072-10-01,0.21
0072-11-01,0.21
0072-12-01,0.21
0073-01-01,0.21
0073-02-01,0.21
0073-03-01,0.21
0073-04-01,0.21
0073-05-01,0.21
0073-06-01,0.21
0073-07-01,0.21
0073-08-01,0.21
0073-09-01,0.21
0073-10-01,0.21
0073-11-01,0.21
0073-12-01,0.21
0074-01-01,0.21
0074-02-01,0.21
0074-03-01,0.21
0074-04-01,0.21
0074-05-01,0.21
0074-06-01,0.21
0074-07-01,0.21
0074-08-01,0.21
0074-09-01,0.21
0074-10-01,0.21
0074-11-01,0.21
0074-12-01,0.21
0075-01-01,0.21
0075-02-01,0.21
0075-03-01,0.21
0075-04-01,0.21
0075-05-01,0.21
0075-06-01,0.21
0075-07-01,0.21
0075-08-01,0.21
0075-09-01,0.21
0075-10-01,0.21
0075-11-01,0.21
0075-12-01,0.21
0076-01-01,0.2
0076-02-01,0.2
0076-03-01,0.2
0076-04-01,0.2
0076-05-01,0.2
0076-06-01,0.2
0076-07-01,0.2
0076-08-01,0.2
0076-09-01,0.2
0076-10-01,0.2
0076-11-01,0.2
0076-12-01,0.2
0077-01-01,0.2
0077-02-01,0.2
0077-03-01,0.2
0077-04-01,0.2
0077-05-01,0.2
0077-06-01,0.2
0077-07-01,0.2
0077-08-01,0.2
0077-09-01,0.2
0077-10-01,0.2
0077-11-01,0.2
0077-12-01,0.2
0078-01-01,0.2
0078-02-01,0.2
0078-03-01,0.2
0078-04-01,0.2
0078-05-01,0.2
0078-06-01,0.2
0078-07-01,0.2
0078-08-01,0.2
0078-09-01,0.2
0078-10-01,0.2
0078-11-01,0.2
0078-12-01,0.2
0079-01-01,0.2
0079-02-01,0.2
0079-03-01,0.2
0079-04-01,0.2
0079-05-01,0.2
0079-06-01,0.2
0079-07-01,0.2
0079-08-01,0.2
0079-09-01,0.2
0079-10-01,0.2
0079-11-01,0.2
0079-12-01,0.2
0080-01-01,0.19
0080-02-01,0.19
0080-03-01,0.19
0080-04-01,0.19
0080-05-01,0.19
0080-06-01,0.19
0080-07-01,0.19
0080-08-01,0.19
0080-09-01,0.19
0080-10-01,0.19
0080-11-01,0.19
0080-12-01,0.19
0081-01-01,0.19
0081-02-01,0.19
0081-03-01,0.19
0081-04-01,0.19
0081-05-01,0.19
0081-06-01,0.19
0081-07-01,0.19
0081-08-01,0.19
0081-09-01,0.19
0081-10-01,0.19
0081-11-01,0.19
0081-12-01,0.19
0082-01-01,0.19
0082-02-01,0.19
0082-03-01,0.19
0082-04-01,0.19
0082-05-01,0.19
0082-06-01,0.19
0082-07-01,0.19
0082-08-01,0.19
0082-09-01,0.19
0082-10-01,0.19
0082-11-01,0.19
0082-12-01,0.19
0083-01-01,0.19
0083-02-01,0.19
0083-03-01,0.19
0083-04-01,0.19
0083-05-01,0.19
0083-06-01,0.19
0083-07-01,0.19
0083-08-01,0.19
0083-09-01,0.19
0083-10-01,0.19
0083-11-01,0.19
0083-12-01,0.19
0084-01-01,0.19
0084-02-01,0.19
0084-03-01,0.19
0084-04-01,0.19
0084-05-01,0.19
0084-06-01,0.19
0084-07-01,0.19
0084-08-01,0.19
0084-09-01,0.19
0084-10-01,0.19
0084-11-01,0.19
0084-12-01,0.19
0085-01-01,0.19
0085-02-01,0.19
0085-03-01,0.19
0085-04-01,0.19
0085-05-01,0.19
0085-06-01,0.19
0085-07-01,0.19
0085-08-01,0.19
0085-09-01,0.19
0085-10-01,0.19
0085-11-01,0.19
0085-12-01,0.19
0086-01-01,0.19
0086-02-01,0.19
0086-03-01,0.19
0086-04-01,0.19
0086-05-01,0.19
0086-06-01,0.19
0086-07-01,0.19
0086-08-01,0.19
0086-09-01,0.19
0086-10-01,0.19
0086-11-01,0.19
0086-12-01,0.19
0087-01-01,0.19
0087-02-01,0.19
0087-03-01,0.19
0087-04-01,0.19
0087-05-01,0.19
0087-06-01,0.19
0087-07-01,0.19
0087-08-01,0.19
0087-09-01,0.19
0087-10-01,0.19
0087-11-01,0.19
0087-12-01,0.19
0088-01-01,0.19
0088-02-01,0.19
0088-03-01,0.19
0088-04-01,0.19
0088-05-01,0.19
0088-06-01,0.19
0088-07-01,0.19
0088-08-01,0.19
0088-09-01,0.19
0088-10-01,0.19
0088-11-01,0.19
0088-12-01,0.19
0089-01-01,0.18
0089-02-01,0.18
0089-03-01,0.18
0089-04-01,0.18
0089-05-01,0.18
0089-06-01,0.18
0089-07-01,0.18
0089-08-01,0.18
0089-09-01,0.18
0089-10-01,0.18
0089-11-01,0.18
0089-12-01,0.18
0090-01-01,0.17
0090-02-01,0.17
0090-03-01,0.17
0090-04-01,0.17
0090-05-01,0.17
0090-06-01,0.17
0090-07-01,0.17
0090-08-01,0.17
0090-09-01,0.17
0090-10-01,0.17
0090-11-01,0.17
0090-12-01,0.17
0091-01-01,0.16
0091-02-01,0.16
0091-03-01,0.16
0091-04-01,0.16
0091-05-01,0.16
0091-06-01,0.16
0091-07-01,0.16
0091-08-01,0.16
0091-09-01,0.16
0091-10-01,0.16
0091-11-01,0.16
0091-12-01,0.16
0092-01-01,0.14
0092-02-01,0.14
0092-03-01,0.14
0092-04-01,0.14
0092-05-01,0.14
0092-06-01,0.14
0092-07-01,0.14
0092-08-01,0.14
0092-09-01,0.14
0092-10-01,0.14
0092-11-01,0.14
0092-12-01,0.14
0093-01-01,0.12
0093-02-01,0.12
0093-03-01,0.12
0093-04-01,0.12
0093-05-01,0.12
0093-06-01,0.12
0093-07-01,0.12
0093-08-01,0.12
0093-09-01,0.12
0093-10-01,0.12
0093-11-01,0.12
0093-12-01,0.12
0094-01-01,0.11
0094-02-01,0.11
0094-03-01,0.11
0094-04-01,0.11
0094-05-01,0.11
0094-06-01,0.11
0094-07-01,0.11
0094-08-01,0.11
0094-09-01,0.11
0094-10-01,0.11
0094-11-01,0.11
0094-12-01,0.11
0095-01-01,0.09
0095-02-01,0.09
0095-03-01,0.09
0095-04-01,0.09
0095-05-01,0.09
0095-06-01,0.09
0095-07-01,0.09
0095-08-01,0.09
0095-09-01,0.09
0095-10-01,0.09
0095-11-01,0.09
0095-12-01,0.09
0096-01-01,0.09
0096-02-01,0.09
0096-03-01,0.09
0096-04-01,0.09
0096-05-01,0.09
0096-06-01,0.09
0096-07-01,0.09
0096-08-01,0.09
0096-09-01,0.09
0096-10-01,0.09
0096-11-01,0.09
0096-12-01,0.09
0097-01-01,0.08
0097-02-01,0.08
0097-03-01,0.08
0097-04-01,0.08
0097-05-01,0.08
0097-06-01,0.08
0097-07-01,0.08
0097-08-01,0.08
0097-09-01,0.08
0097-10-01,0.08
0097-11-01,0.08
0097-12-01,0.08
0098-01-01,0.09
0098-02-01,0.09
0098-03-01,0.09
0098-04-01,0.09
0098-05-01,0.09
0098-06-01,0.09
0098-07-01,0.09
0098-08-01,0.09
0098-09-01,0.09
0098-10-01,0.09
0098-11-01,0.09
0098-12-01,0.09
0099-01-01,0.09
0099-02-01,0.09
0099-03-01,0.09
0099-04-01,0.09
0099-05-01,0.09
0099-06-01,0.09
0099-07-01,0.09
0099-08-01,0.09
0099-09-01,0.09
0099-10-01,0.09
0099-11-01,0.09
0099-12-01,0.09
0100-01-01,0.1
0100-02-01,0.1
0100-03-01,0.1
0100-04-01,0.1
0100-05-01,0.1
0100-06-01,0.1
0100-07-01,0.1
0100-08-01,0.1
0100-09-01,0.1
0100-10-01,0.1
0100-11-01,0.1
0100-12-01,0.1
0101-01-01,0.11
0101-02-01,0.11
0101-03-01,0.11
0101-04-01,0.11
0101-05-01,0.11
0101-06-01,0.11
0101-07-01,0.11
0101-08-01,0.11
0101-09-01,0.11
0101-10-01,0.11
0101-11-01,0.11
0101-12-01,0.11
0102-01-01,0.11
0102-02-01,0.11
0102-03-01,0.11
0102-04-01,0.11
0102-05-01,0.11
0102-06-01,0.11
0102-07-01,0.11
0102-08-01,0.11
0102-09-01,0.11
0102-10-01,0.11
0102-11-01,0.11
0102-12-01,0.11
0103-01-01,0.12
0103-02-01,0.12
0103-03-01,0.12
0103-04-01,0.12
0103-05-01,0.12
0103-06-01,0.12
0103-07-01,0.12
0103-08-01,0.12
0103-09-01,0.12
0103-10-01,0.12
0103-11-01,0.12
0103-12-01,0.12
0104-01-01,0.12
0104-02-01,0.12
0104-03-01,0.12
0104-04-01,0.12
0104-05-01,0.12
0104-06-01,0.12
0104-07-01,0.12
0104-08-01,0.12
0104-09-01,0.12
0104-10-01,0.12
0104-11-01,0.12
0104-12-01,0.12
0105-01-01,0.12
0105-02-01,0.12
0105-03-01,0.12
0105-04-01,0.12
0105-05-01,0.12
0105-06-01,0.12
0105-07-01,0.12
0105-08-01,0.12
0105-09-01,0.12
0105-10-01,0.12
0105-11-01,0.12
0105-12-01,0.12
0106-01-01,0.13
0106-02-01,0.13
0106-03-01,0.13
0106-04-01,0.13
0106-05-01,0.13
0106-06-01,0.13
0106-07-01,0.13
0106-08-01,0.13
0106-09-01,0.13
0106-10-01,0.13
0106-11-01,0.13
0106-12-01,0.13
0107-01-01,0.13
0107-02-01,0.13
0107-03-01,0.13
0107-04-01,0.13
0107-05-01,0.13
0107-06-01,0.13
0107-07-01,0.13
0107-08-01,0.13
0107-09-01,0.13
0107-10-01,0.13
0107-11-01,0.13
0107-12-01,0.13
0108-01-01,0.13
0108-02-01,0.13
0108-03-01,0.13
0108-04-01,0.13
0108-05-01,0.13
0108-06-01,0.13
0108-07-01,0.13
0108-08-01,0.13
0108-09-01,0.13
0108-10-01,0.13
0108-11-01,0.13
0108-12-01,0.13
0109-01-01,0.13
0109-02-01,0.13
0109-03-01,0.13
0109-04-01,0.13
0109-05-01,0.13
0109-06-01,0.13
0109-07-01,0.13
0109-08-01,0.13
0109-09-01,0.13
0109-10-01,0.13
0109-11-01,0.13
0109-12-01,0.13
0110-01-01,0.14
0110-02-01,0.14
0110-03-01,0.14
0110-04-01,0.14
0110-05-01,0.14
0110-06-01,0.14
0110-07-01,0.14
0110-08-01,0.14
0110-09-01,0.14
0110-10-01,0.14
0110-11-01,0.14
